cancer	id.cancer	sex	age	country_name	year	deaths	crude.rate	ASR..W.	Cumulative.risk
		Female		United States	2002	268656			
		Female		United States	2003	269086			
		Female		United States	2004	267211			
		Female		United States	2005	269063			
		Female		United States	2006	269964			
		Female		United States	2007	270172			
		Female		United States	2008	270365			
		Female		United States	2009	271026			
		Female		United States	2010	273897			
		Male		United States	1950	106904			
		Male		United States	1951	109966			
		Male		United States	1952	114762			
		Male		United States	1953	118782			
		Male		United States	1954	122490			
		Male		United States	1955	126214			
		Male		United States	1956	130727			
		Male		United States	1957	134361			
		Male		United States	1958	134752			
		Male		United States	1959	139049			
		Male		United States	1960	143511			
		Male		United States	1961	147116			
		Male		United States	1962	149979			
		Male		United States	1963	154251			
		Male		United States	1964	156888			
		Male		United States	1965	161401			
		Male		United States	1966	164948			
		Male		United States	1967	169147			
		Male		United States	1968	173665			
		Male		United States	1969	176124			
		Male		United States	1970	180126			
		Male		United States	1971	183858			
		Male		United States	1972	188448			
		Male		United States	1973	191300			
		Male		United States	1974	196725			
		Male		United States	1975	199435			
		Male		United States	1976	205387			
		Male		United States	1977	210441			
		Male		United States	1978	215969			
		Male		United States	1979	219996			
		Male		United States	1980	225932			
		Male		United States	1981	227851			
		Male		United States	1982	233827			
		Male		United States	1983	238348			
		Male		United States	1984	242763			
		Male		United States	1985	246893			
		Male		United States	1986	250537			
		Male		United States	1987	254634			
		Male		United States	1988	258072			
		Male		United States	1989	263298			
		Male		United States	1990	268268			
		Male		United States	1991	272366			
		Male		United States	1992	274821			
		Male		United States	1993	279363			
		Male		United States	1994	280454			
		Male		United States	1995	281604			
		Male		United States	1996	281883			
		Male		United States	1997	281103			
		Male		United States	1998	282057			
		Male		United States	1999	286774			
		Male		United States	2000	286935			
		Male		United States	2001	287865			
		Male		United States	2002	289528			
		Male		United States	2003	288699			
		Male		United States	2004	287585			
		Male		United States	2005	291186			
		Male		United States	2006	290759			
		Male		United States	2007	293538			
		Male		United States	2008	295943			
		Male		United States	2009	297405			
		Male		United States	2010	301656			
		Female		Uruguay	1955	1798			
		Female		Uruguay	1956	1733			
		Female		Uruguay	1957	1854			
		Female		Uruguay	1958	1837			
		Female		Uruguay	1959	1942			
		Female		Uruguay	1960	1966			
		Female		Uruguay	1963	2102			
		Female		Uruguay	1964	2140			
		Female		Uruguay	1965	2085			
		Female		Uruguay	1966	2104			
		Female		Uruguay	1967	2217			
		Female		Uruguay	1968	2186			
		Female		Uruguay	1969	2336			
		Female		Uruguay	1970	2346			
		Female		Uruguay	1971	2306			
		Female		Uruguay	1972	2381			
		Female		Uruguay	1973	2402			
		Female		Uruguay	1974	2354			
		Female		Uruguay	1975	2438			
		Female		Uruguay	1976	2416			
		Female		Uruguay	1977	2450			
		Female		Uruguay	1978	2464			
		Female		Uruguay	1980	2570			
		Female		Uruguay	1981	2584			
		Female		Uruguay	1982	2517			
		Female		Uruguay	1983	2563			
		Female		Uruguay	1984	2625			
		Female		Uruguay	1985	2645			
		Female		Uruguay	1986	2807			
		Female		Uruguay	1987	2761			
		Female		Uruguay	1988	2911			
		Female		Uruguay	1989	2882			
		Female		Uruguay	1990	2836			
		Female		Uruguay	1993	2871			
		Female		Uruguay	1994	2957			
		Female		Uruguay	1995	2980			
		Female		Uruguay	1996	3073			
		Female		Uruguay	1997	3148			
		Female		Uruguay	1998	3133			
		Female		Uruguay	1999	3061			
		Female		Uruguay	2000	3148			
		Female		Uruguay	2001	3085			
		Female		Uruguay	2002	3199			
		Female		Uruguay	2003	3195			
		Female		Uruguay	2004	3186			
		Female		Uruguay	2005	3206			
		Female		Uruguay	2006	3184			
		Female		Uruguay	2007	3172			
		Female		Uruguay	2008	3346			
		Female		Uruguay	2009	3189			
		Female		Uruguay	2010	3264			
		Male		Uruguay	1955	2105			
		Male		Uruguay	1956	2265			
		Male		Uruguay	1957	2305			
		Male		Uruguay	1958	2365			
		Male		Uruguay	1959	2435			
		Male		Uruguay	1960	2493			
		Male		Uruguay	1963	2671			
		Male		Uruguay	1964	2706			
		Male		Uruguay	1965	2817			
		Male		Uruguay	1966	2917			
		Male		Uruguay	1967	3019			
		Male		Uruguay	1968	3031			
		Male		Uruguay	1969	3096			
		Male		Uruguay	1970	3112			
		Male		Uruguay	1971	3282			
		Male		Uruguay	1972	3200			
		Male		Uruguay	1973	3215			
		Male		Uruguay	1974	3244			
		Male		Uruguay	1975	3205			
		Male		Uruguay	1976	3386			
		Male		Uruguay	1977	3337			
		Male		Uruguay	1978	3508			
		Male		Uruguay	1980	3343			
		Male		Uruguay	1981	3524			
		Male		Uruguay	1982	3463			
		Male		Uruguay	1983	3540			
		Male		Uruguay	1984	3722			
		Male		Uruguay	1985	3788			
		Male		Uruguay	1986	3833			
		Male		Uruguay	1987	3902			
		Male		Uruguay	1988	3993			
		Male		Uruguay	1989	3955			
		Male		Uruguay	1990	4040			
		Male		Uruguay	1993	4012			
		Male		Uruguay	1994	4022			
		Male		Uruguay	1995	4100			
		Male		Uruguay	1996	4096			
		Male		Uruguay	1997	4191			
		Male		Uruguay	1998	4176			
		Male		Uruguay	1999	4074			
		Male		Uruguay	2000	4166			
		Male		Uruguay	2001	4154			
		Male		Uruguay	2002	4195			
		Male		Uruguay	2003	4253			
		Male		Uruguay	2004	4162			
		Male		Uruguay	2005	4196			
		Male		Uruguay	2006	4145			
		Male		Uruguay	2007	4264			
		Male		Uruguay	2008	4103			
		Male		Uruguay	2009	4146			
		Male		Uruguay	2010	4199			
		Female		Uzbekistan	1981	4373			
		Female		Uzbekistan	1982	4425			
		Female		Uzbekistan	1985	4714			
		Female		Uzbekistan	1986	5304			
		Female		Uzbekistan	1987	5431			
		Female		Uzbekistan	1988	5340			
		Female		Uzbekistan	1989	5161			
		Female		Uzbekistan	1990	5093			
		Female		Uzbekistan	1991	5071			
		Female		Uzbekistan	1992	5135			
		Female		Uzbekistan	1993	4885			
		Female		Uzbekistan	1994	4689			
		Female		Uzbekistan	1995	4637			
		Female		Uzbekistan	1996	4603			
		Female		Uzbekistan	1997	4406			
		Female		Uzbekistan	1998	4507			
		Female		Uzbekistan	1999	4519			
		Female		Uzbekistan	2000	4662			
		Female		Uzbekistan	2001	4526			
		Female		Uzbekistan	2002	4577			
		Female		Uzbekistan	2003	4687			
		Female		Uzbekistan	2004	4708			
		Female		Uzbekistan	2005	4859			
		Male		Uzbekistan	1981	4938			
		Male		Uzbekistan	1982	5318			
		Male		Uzbekistan	1985	5663			
		Male		Uzbekistan	1986	6111			
		Male		Uzbekistan	1987	6315			
		Male		Uzbekistan	1988	5943			
		Male		Uzbekistan	1989	6046			
		Male		Uzbekistan	1990	5922			
		Male		Uzbekistan	1991	6030			
		Male		Uzbekistan	1992	5906			
		Male		Uzbekistan	1993	5688			
		Male		Uzbekistan	1994	5391			
		Male		Uzbekistan	1995	5338			
		Male		Uzbekistan	1996	5196			
		Male		Uzbekistan	1997	4927			
		Male		Uzbekistan	1998	4989			
		Male		Uzbekistan	1999	5002			
		Male		Uzbekistan	2000	4934			
		Male		Uzbekistan	2001	4842			
		Male		Uzbekistan	2002	4883			
		Male		Uzbekistan	2003	4852			
		Male		Uzbekistan	2004	4765			
		Male		Uzbekistan	2005	4962			
		Female		Venezuela	1955	1781			
		Female		Venezuela	1956	1947			
		Female		Venezuela	1957	1973			
		Female		Venezuela	1958	2014			
		Female		Venezuela	1959	2065			
		Female		Venezuela	1960	2192			
		Female		Venezuela	1961	2238			
		Female		Venezuela	1962	2351			
		Female		Venezuela	1963	2531			
		Female		Venezuela	1964	2616			
		Female		Venezuela	1965	2682			
		Female		Venezuela	1966	2722			
		Female		Venezuela	1967	2764			
		Female		Venezuela	1968	2859			
		Female		Venezuela	1969	2973			
		Female		Venezuela	1970	2919			
		Female		Venezuela	1971	3042			
		Female		Venezuela	1972	3081			
		Female		Venezuela	1973	3324			
		Female		Venezuela	1974	3201			
		Female		Venezuela	1975	3404			
		Female		Venezuela	1976	3599			
		Female		Venezuela	1977	3563			
		Female		Venezuela	1978	3690			
		Female		Venezuela	1979	3730			
		Female		Venezuela	1980	3910			
		Female		Venezuela	1981	3845			
		Female		Venezuela	1982	3950			
		Female		Venezuela	1983	4615			
		Female		Venezuela	1985	4237			
		Female		Venezuela	1986	4390			
		Female		Venezuela	1987	4857			
		Female		Venezuela	1988	5069			
		Female		Venezuela	1989	4899			
		Female		Venezuela	1990	5816			
		Female		Venezuela	1992	6114			
		Female		Venezuela	1993	6036			
		Female		Venezuela	1994	6521			
		Female		Venezuela	1996	6917			
		Female		Venezuela	1997	7039			
		Female		Venezuela	1998	7032			
		Female		Venezuela	1999	7431			
		Female		Venezuela	2000	7526			
		Female		Venezuela	2001	7812			
		Female		Venezuela	2002	8311			
		Female		Venezuela	2003	8674			
		Female		Venezuela	2004	8685			
		Female		Venezuela	2005	9088			
		Female		Venezuela	2006	9152			
		Female		Venezuela	2007	9381			
		Female		Venezuela	2008	9651			
		Female		Venezuela	2009	9977			
		Male		Venezuela	1955	1253			
		Male		Venezuela	1956	1261			
		Male		Venezuela	1957	1424			
		Male		Venezuela	1958	1454			
		Male		Venezuela	1959	1501			
		Male		Venezuela	1960	1638			
		Male		Venezuela	1961	1727			
		Male		Venezuela	1962	1889			
		Male		Venezuela	1963	1947			
		Male		Venezuela	1964	2002			
		Male		Venezuela	1965	2128			
		Male		Venezuela	1966	2241			
		Male		Venezuela	1967	2314			
		Male		Venezuela	1968	2405			
		Male		Venezuela	1969	2413			
		Male		Venezuela	1970	2593			
		Male		Venezuela	1971	2604			
		Male		Venezuela	1972	2725			
		Male		Venezuela	1973	2744			
		Male		Venezuela	1974	2892			
		Male		Venezuela	1975	3066			
		Male		Venezuela	1976	3232			
		Male		Venezuela	1977	3193			
		Male		Venezuela	1978	3313			
		Male		Venezuela	1979	3300			
		Male		Venezuela	1980	3542			
		Male		Venezuela	1981	3663			
		Male		Venezuela	1982	3705			
		Male		Venezuela	1983	4279			
		Male		Venezuela	1985	4056			
		Male		Venezuela	1986	4105			
		Male		Venezuela	1987	4561			
		Male		Venezuela	1988	4769			
		Male		Venezuela	1989	4757			
		Male		Venezuela	1990	5492			
		Male		Venezuela	1992	5819			
		Male		Venezuela	1993	6017			
		Male		Venezuela	1994	6397			
		Male		Venezuela	1996	6781			
		Male		Venezuela	1997	7052			
		Male		Venezuela	1998	7171			
		Male		Venezuela	1999	7524			
		Male		Venezuela	2000	7738			
		Male		Venezuela	2001	7968			
		Male		Venezuela	2002	8140			
		Male		Venezuela	2003	8617			
		Male		Venezuela	2004	8883			
		Male		Venezuela	2005	9139			
		Male		Venezuela	2006	9478			
		Male		Venezuela	2007	9938			
		Male		Venezuela	2008	10205			
		Male		Venezuela	2009	10393			
Bladder	C67	Female			1955	442			
Bladder	C67	Female			1956	465			
Bladder	C67	Female			1957	867			
Bladder	C67	Female			1958	2496			
Bladder	C67	Female			1959	1660			
Bladder	C67	Female			1960	1668			
Bladder	C67	Female			1961	1685			
Bladder	C67	Female			1962	4241			
Bladder	C67	Female			1963	4281			
Bladder	C67	Female			1964	4253			
Bladder	C67	Female			1965	4534			
Bladder	C67	Female			1966	4566			
Bladder	C67	Female			1967	4845			
Bladder	C67	Female			1968	6759			
Bladder	C67	Female			1969	7511			
Bladder	C67	Female			1970	8193			
Bladder	C67	Female			1971	8307			
Bladder	C67	Female			1972	8330			
Bladder	C67	Female			1973	8543			
Bladder	C67	Female			1974	8881			
Bladder	C67	Female			1975	8844			
Bladder	C67	Female			1976	10878			
Bladder	C67	Female			1977	9405			
Bladder	C67	Female			1978	6463			
Bladder	C67	Female			1979	10169			
Bladder	C67	Female			1980	12603			
Bladder	C67	Female			1981	12886			
Bladder	C67	Female			1982	13171			
Bladder	C67	Female			1983	13479			
Bladder	C67	Female			1984	13678			
Bladder	C67	Female			1985	14163			
Bladder	C67	Female			1986	14558			
Bladder	C67	Female			1987	15110			
Bladder	C67	Female			1988	15439			
Bladder	C67	Female			1989	15865			
Bladder	C67	Female			1990	16432			
Bladder	C67	Female			1991	16548			
Bladder	C67	Female			1992	16980			
Bladder	C67	Female			1993	17601			
Bladder	C67	Female			1994	17826			
Bladder	C67	Female			1995	17790			
Bladder	C67	Female			1996	18247			
Bladder	C67	Female			1997	18407			
Bladder	C67	Female			1998	17977			
Bladder	C67	Female			1999	20290			
Bladder	C67	Female			2000	20998			
Bladder	C67	Female			2001	20708			
Bladder	C67	Female			2002	21118			
Bladder	C67	Female			2003	21258			
Bladder	C67	Female			2004	20066			
Bladder	C67	Female			2005	20540			
Bladder	C67	Female			2006	22000			
Bladder	C67	Female			2007	22583			
Bladder	C67	Female			2008	23074			
Bladder	C67	Female			2009	22867			
Bladder	C67	Female			2010	23032			
Bladder	C67	Male			1955	878			
Bladder	C67	Male			1956	990			
Bladder	C67	Male			1957	2201			
Bladder	C67	Male			1958	5875			
Bladder	C67	Male			1959	3901			
Bladder	C67	Male			1960	4141			
Bladder	C67	Male			1961	4236			
Bladder	C67	Male			1962	10078			
Bladder	C67	Male			1963	10195			
Bladder	C67	Male			1964	10170			
Bladder	C67	Male			1965	10634			
Bladder	C67	Male			1966	11523			
Bladder	C67	Male			1967	11821			
Bladder	C67	Male			1968	17381			
Bladder	C67	Male			1969	19739			
Bladder	C67	Male			1970	21633			
Bladder	C67	Male			1971	22207			
Bladder	C67	Male			1972	22285			
Bladder	C67	Male			1973	22824			
Bladder	C67	Male			1974	23222			
Bladder	C67	Male			1975	23676			
Bladder	C67	Male			1976	28828			
Bladder	C67	Male			1977	25240			
Bladder	C67	Male			1978	19049			
Bladder	C67	Male			1979	28135			
Bladder	C67	Male			1980	33778			
Bladder	C67	Male			1981	34519			
Bladder	C67	Male			1982	35999			
Bladder	C67	Male			1983	36489			
Bladder	C67	Male			1984	36708			
Bladder	C67	Male			1985	38409			
Bladder	C67	Male			1986	38682			
Bladder	C67	Male			1987	40350			
Bladder	C67	Male			1988	40984			
Bladder	C67	Male			1989	41650			
Bladder	C67	Male			1990	42313			
Bladder	C67	Male			1991	43508			
Bladder	C67	Male			1992	43895			
Bladder	C67	Male			1993	45474			
Bladder	C67	Male			1994	46153			
Bladder	C67	Male			1995	45757			
Bladder	C67	Male			1996	46212			
Bladder	C67	Male			1997	44716			
Bladder	C67	Male			1998	45397			
Bladder	C67	Male			1999	54072			
Bladder	C67	Male			2000	55764			
Bladder	C67	Male			2001	55120			
Bladder	C67	Male			2002	56381			
Bladder	C67	Male			2003	57935			
Bladder	C67	Male			2004	52933			
Bladder	C67	Male			2005	54941			
Bladder	C67	Male			2006	60296			
Bladder	C67	Male			2007	61992			
Bladder	C67	Male			2008	62721			
Bladder	C67	Male			2009	63487			
Bladder	C67	Male			2010	64711			
Brain, central nervous system	C70-72	Female			1955	5011			
Brain, central nervous system	C70-72	Female			1956	4604			
Brain, central nervous system	C70-72	Female			1957	4721			
Brain, central nervous system	C70-72	Female			1958	5710			
Brain, central nervous system	C70-72	Female			1959	6020			
Brain, central nervous system	C70-72	Female			1960	6111			
Brain, central nervous system	C70-72	Female			1961	6580			
Brain, central nervous system	C70-72	Female			1962	6706			
Brain, central nervous system	C70-72	Female			1963	6219			
Brain, central nervous system	C70-72	Female			1964	6099			
Brain, central nervous system	C70-72	Female			1965	6403			
Brain, central nervous system	C70-72	Female			1966	7057			
Brain, central nervous system	C70-72	Female			1967	7799			
Brain, central nervous system	C70-72	Female			1968	4598			
Brain, central nervous system	C70-72	Female			1969	4815			
Brain, central nervous system	C70-72	Female			1970	5529			
Brain, central nervous system	C70-72	Female			1971	5952			
Brain, central nervous system	C70-72	Female			1972	5768			
Brain, central nervous system	C70-72	Female			1973	5478			
Brain, central nervous system	C70-72	Female			1974	6325			
Brain, central nervous system	C70-72	Female			1975	6403			
Brain, central nervous system	C70-72	Female			1976	7747			
Brain, central nervous system	C70-72	Female			1977	7018			
Brain, central nervous system	C70-72	Female			1978	7276			
Brain, central nervous system	C70-72	Female			1979	11339			
Brain, central nervous system	C70-72	Female			1980	11714			
Brain, central nervous system	C70-72	Female			1981	12028			
Brain, central nervous system	C70-72	Female			1982	12276			
Brain, central nervous system	C70-72	Female			1983	14008			
Brain, central nervous system	C70-72	Female			1984	14617			
Brain, central nervous system	C70-72	Female			1985	14214			
Brain, central nervous system	C70-72	Female			1986	15002			
Brain, central nervous system	C70-72	Female			1987	15854			
Brain, central nervous system	C70-72	Female			1988	15695			
Brain, central nervous system	C70-72	Female			1989	15929			
Brain, central nervous system	C70-72	Female			1990	16334			
Brain, central nervous system	C70-72	Female			1991	17210			
Brain, central nervous system	C70-72	Female			1992	18137			
Brain, central nervous system	C70-72	Female			1993	17979			
Brain, central nervous system	C70-72	Female			1994	18861			
Brain, central nervous system	C70-72	Female			1995	19256			
Brain, central nervous system	C70-72	Female			1996	21973			
Brain, central nervous system	C70-72	Female			1997	23400			
Brain, central nervous system	C70-72	Female			1998	24920			
Brain, central nervous system	C70-72	Female			1999	29093			
Brain, central nervous system	C70-72	Female			2000	31337			
Brain, central nervous system	C70-72	Female			2001	31424			
Brain, central nervous system	C70-72	Female			2002	33348			
Brain, central nervous system	C70-72	Female			2003	33781			
Brain, central nervous system	C70-72	Female			2004	32254			
Brain, central nervous system	C70-72	Female			2005	33249			
Brain, central nervous system	C70-72	Female			2006	35788			
Brain, central nervous system	C70-72	Female			2007	35935			
Brain, central nervous system	C70-72	Female			2008	37247			
Brain, central nervous system	C70-72	Female			2009	37778			
Brain, central nervous system	C70-72	Female			2010	38084			
Brain, central nervous system	C70-72	Male			1955	6995			
Brain, central nervous system	C70-72	Male			1956	6599			
Brain, central nervous system	C70-72	Male			1957	6630			
Brain, central nervous system	C70-72	Male			1958	7969			
Brain, central nervous system	C70-72	Male			1959	8289			
Brain, central nervous system	C70-72	Male			1960	8830			
Brain, central nervous system	C70-72	Male			1961	8902			
Brain, central nervous system	C70-72	Male			1962	9316			
Brain, central nervous system	C70-72	Male			1963	8388			
Brain, central nervous system	C70-72	Male			1964	8634			
Brain, central nervous system	C70-72	Male			1965	8817			
Brain, central nervous system	C70-72	Male			1966	9608			
Brain, central nervous system	C70-72	Male			1967	11046			
Brain, central nervous system	C70-72	Male			1968	6239			
Brain, central nervous system	C70-72	Male			1969	6525			
Brain, central nervous system	C70-72	Male			1970	7385			
Brain, central nervous system	C70-72	Male			1971	8210			
Brain, central nervous system	C70-72	Male			1972	7774			
Brain, central nervous system	C70-72	Male			1973	7267			
Brain, central nervous system	C70-72	Male			1974	8662			
Brain, central nervous system	C70-72	Male			1975	8608			
Brain, central nervous system	C70-72	Male			1976	9886			
Brain, central nervous system	C70-72	Male			1977	9174			
Brain, central nervous system	C70-72	Male			1978	9801			
Brain, central nervous system	C70-72	Male			1979	14728			
Brain, central nervous system	C70-72	Male			1980	15237			
Brain, central nervous system	C70-72	Male			1981	15464			
Brain, central nervous system	C70-72	Male			1982	15687			
Brain, central nervous system	C70-72	Male			1983	17761			
Brain, central nervous system	C70-72	Male			1984	18151			
Brain, central nervous system	C70-72	Male			1985	17896			
Brain, central nervous system	C70-72	Male			1986	18847			
Brain, central nervous system	C70-72	Male			1987	19609			
Brain, central nervous system	C70-72	Male			1988	19592			
Brain, central nervous system	C70-72	Male			1989	19398			
Brain, central nervous system	C70-72	Male			1990	20294			
Brain, central nervous system	C70-72	Male			1991	20827			
Brain, central nervous system	C70-72	Male			1992	21943			
Brain, central nervous system	C70-72	Male			1993	22073			
Brain, central nervous system	C70-72	Male			1994	22961			
Brain, central nervous system	C70-72	Male			1995	23611			
Brain, central nervous system	C70-72	Male			1996	26568			
Brain, central nervous system	C70-72	Male			1997	28538			
Brain, central nervous system	C70-72	Male			1998	30570			
Brain, central nervous system	C70-72	Male			1999	35634			
Brain, central nervous system	C70-72	Male			2000	38103			
Brain, central nervous system	C70-72	Male			2001	38388			
Brain, central nervous system	C70-72	Male			2002	39883			
Brain, central nervous system	C70-72	Male			2003	40563			
Brain, central nervous system	C70-72	Male			2004	39013			
Brain, central nervous system	C70-72	Male			2005	39699			
Brain, central nervous system	C70-72	Male			2006	42638			
Brain, central nervous system	C70-72	Male			2007	42853			
Brain, central nervous system	C70-72	Male			2008	44700			
Brain, central nervous system	C70-72	Male			2009	45359			
Brain, central nervous system	C70-72	Male			2010	45768			
Breast	C50	Female			1950	37772			
Breast	C50	Female			1951	40173			
Breast	C50	Female			1952	47511			
Breast	C50	Female			1953	49524			
Breast	C50	Female			1954	52309			
Breast	C50	Female			1955	57136			
Breast	C50	Female			1956	58574			
Breast	C50	Female			1957	59654			
Breast	C50	Female			1958	60591			
Breast	C50	Female			1959	62601			
Breast	C50	Female			1960	65122			
Breast	C50	Female			1961	66686			
Breast	C50	Female			1962	68232			
Breast	C50	Female			1963	71977			
Breast	C50	Female			1964	74453			
Breast	C50	Female			1965	75710			
Breast	C50	Female			1966	79225			
Breast	C50	Female			1967	82040			
Breast	C50	Female			1968	84961			
Breast	C50	Female			1969	87945			
Breast	C50	Female			1970	88696			
Breast	C50	Female			1971	89363			
Breast	C50	Female			1972	92786			
Breast	C50	Female			1973	107530			
Breast	C50	Female			1974	109513			
Breast	C50	Female			1975	112074			
Breast	C50	Female			1976	114874			
Breast	C50	Female			1977	120349			
Breast	C50	Female			1978	121253			
Breast	C50	Female			1979	110059			
Breast	C50	Female			1980	139076			
Breast	C50	Female			1981	151684			
Breast	C50	Female			1982	158807			
Breast	C50	Female			1983	152639			
Breast	C50	Female			1984	157920			
Breast	C50	Female			1985	173452			
Breast	C50	Female			1986	180111			
Breast	C50	Female			1987	186400			
Breast	C50	Female			1988	190671			
Breast	C50	Female			1989	195580			
Breast	C50	Female			1990	197883			
Breast	C50	Female			1991	201033			
Breast	C50	Female			1992	203393			
Breast	C50	Female			1993	209294			
Breast	C50	Female			1994	213768			
Breast	C50	Female			1995	215086			
Breast	C50	Female			1996	216088			
Breast	C50	Female			1997	211942			
Breast	C50	Female			1998	214335			
Breast	C50	Female			1999	221520			
Breast	C50	Female			2000	225799			
Breast	C50	Female			2001	222284			
Breast	C50	Female			2002	225168			
Breast	C50	Female			2003	227651			
Breast	C50	Female			2004	211591			
Breast	C50	Female			2005	209692			
Breast	C50	Female			2006	224397			
Breast	C50	Female			2007	225890			
Breast	C50	Female			2008	234600			
Breast	C50	Female			2009	231456			
Breast	C50	Female			2010	230805			
Gallbladder	C23-24	Female			1955	510			
Gallbladder	C23-24	Female			1956	537			
Gallbladder	C23-24	Female			1957	562			
Gallbladder	C23-24	Female			1958	1985			
Gallbladder	C23-24	Female			1959	2071			
Gallbladder	C23-24	Female			1960	2168			
Gallbladder	C23-24	Female			1961	2440			
Gallbladder	C23-24	Female			1962	5357			
Gallbladder	C23-24	Female			1963	5503			
Gallbladder	C23-24	Female			1964	5626			
Gallbladder	C23-24	Female			1965	5707			
Gallbladder	C23-24	Female			1966	6270			
Gallbladder	C23-24	Female			1967	6381			
Gallbladder	C23-24	Female			1968	8385			
Gallbladder	C23-24	Female			1969	10006			
Gallbladder	C23-24	Female			1970	12281			
Gallbladder	C23-24	Female			1971	12652			
Gallbladder	C23-24	Female			1972	12107			
Gallbladder	C23-24	Female			1973	12368			
Gallbladder	C23-24	Female			1974	12647			
Gallbladder	C23-24	Female			1975	12321			
Gallbladder	C23-24	Female			1976	17973			
Gallbladder	C23-24	Female			1977	13577			
Gallbladder	C23-24	Female			1978	11325			
Gallbladder	C23-24	Female			1979	14251			
Gallbladder	C23-24	Female			1980	14903			
Gallbladder	C23-24	Female			1981	15119			
Gallbladder	C23-24	Female			1982	15583			
Gallbladder	C23-24	Female			1983	20125			
Gallbladder	C23-24	Female			1984	20913			
Gallbladder	C23-24	Female			1985	21716			
Gallbladder	C23-24	Female			1986	22934			
Gallbladder	C23-24	Female			1987	23155			
Gallbladder	C23-24	Female			1988	23099			
Gallbladder	C23-24	Female			1989	23252			
Gallbladder	C23-24	Female			1990	22777			
Gallbladder	C23-24	Female			1991	23601			
Gallbladder	C23-24	Female			1992	23011			
Gallbladder	C23-24	Female			1993	23149			
Gallbladder	C23-24	Female			1994	23447			
Gallbladder	C23-24	Female			1995	23294			
Gallbladder	C23-24	Female			1996	24987			
Gallbladder	C23-24	Female			1997	28117			
Gallbladder	C23-24	Female			1998	29695			
Gallbladder	C23-24	Female			1999	31511			
Gallbladder	C23-24	Female			2000	32095			
Gallbladder	C23-24	Female			2001	32005			
Gallbladder	C23-24	Female			2002	32308			
Gallbladder	C23-24	Female			2003	32521			
Gallbladder	C23-24	Female			2004	30263			
Gallbladder	C23-24	Female			2005	29878			
Gallbladder	C23-24	Female			2006	31938			
Gallbladder	C23-24	Female			2007	31471			
Gallbladder	C23-24	Female			2008	31235			
Gallbladder	C23-24	Female			2009	31060			
Gallbladder	C23-24	Female			2010	31221			
Gallbladder	C23-24	Male			1955	216			
Gallbladder	C23-24	Male			1956	181			
Gallbladder	C23-24	Male			1957	476			
Gallbladder	C23-24	Male			1958	1171			
Gallbladder	C23-24	Male			1959	1242			
Gallbladder	C23-24	Male			1960	1332			
Gallbladder	C23-24	Male			1961	1371			
Gallbladder	C23-24	Male			1962	2892			
Gallbladder	C23-24	Male			1963	3004			
Gallbladder	C23-24	Male			1964	3208			
Gallbladder	C23-24	Male			1965	3364			
Gallbladder	C23-24	Male			1966	3477			
Gallbladder	C23-24	Male			1967	3547			
Gallbladder	C23-24	Male			1968	4848			
Gallbladder	C23-24	Male			1969	5552			
Gallbladder	C23-24	Male			1970	6154			
Gallbladder	C23-24	Male			1971	6444			
Gallbladder	C23-24	Male			1972	6439			
Gallbladder	C23-24	Male			1973	6625			
Gallbladder	C23-24	Male			1974	6648			
Gallbladder	C23-24	Male			1975	6651			
Gallbladder	C23-24	Male			1976	8578			
Gallbladder	C23-24	Male			1977	7361			
Gallbladder	C23-24	Male			1978	5987			
Gallbladder	C23-24	Male			1979	7759			
Gallbladder	C23-24	Male			1980	8180			
Gallbladder	C23-24	Male			1981	8466			
Gallbladder	C23-24	Male			1982	8650			
Gallbladder	C23-24	Male			1983	10372			
Gallbladder	C23-24	Male			1984	10498			
Gallbladder	C23-24	Male			1985	11330			
Gallbladder	C23-24	Male			1986	11970			
Gallbladder	C23-24	Male			1987	12534			
Gallbladder	C23-24	Male			1988	12287			
Gallbladder	C23-24	Male			1989	12640			
Gallbladder	C23-24	Male			1990	12505			
Gallbladder	C23-24	Male			1991	13180			
Gallbladder	C23-24	Male			1992	13372			
Gallbladder	C23-24	Male			1993	13236			
Gallbladder	C23-24	Male			1994	13604			
Gallbladder	C23-24	Male			1995	14933			
Gallbladder	C23-24	Male			1996	15707			
Gallbladder	C23-24	Male			1997	17294			
Gallbladder	C23-24	Male			1998	18032			
Gallbladder	C23-24	Male			1999	19268			
Gallbladder	C23-24	Male			2000	19805			
Gallbladder	C23-24	Male			2001	19605			
Gallbladder	C23-24	Male			2002	20688			
Gallbladder	C23-24	Male			2003	21650			
Gallbladder	C23-24	Male			2004	20247			
Gallbladder	C23-24	Male			2005	20467			
Gallbladder	C23-24	Male			2006	21863			
Gallbladder	C23-24	Male			2007	20899			
Gallbladder	C23-24	Male			2008	21318			
Gallbladder	C23-24	Male			2009	21822			
Gallbladder	C23-24	Male			2010	21784			
Hodgkin lymphoma	C81	Female			1955	2947			
Hodgkin lymphoma	C81	Female			1956	2793			
Hodgkin lymphoma	C81	Female			1957	2781			
Hodgkin lymphoma	C81	Female			1958	3259			
Hodgkin lymphoma	C81	Female			1959	3263			
Hodgkin lymphoma	C81	Female			1960	3464			
Hodgkin lymphoma	C81	Female			1961	3381			
Hodgkin lymphoma	C81	Female			1962	3460			
Hodgkin lymphoma	C81	Female			1963	3267			
Hodgkin lymphoma	C81	Female			1964	3826			
Hodgkin lymphoma	C81	Female			1965	3921			
